2663;2663;CHAUCHA LARGA XKG;CHAUCHA LARGA XKG;4;20;6791.00;0;0;0;0;0;P;7;01;
2664;2664;ESPINACA UN;ESPINACA UN;4;20;6942.00;0;0;0;0;0;N;7;01;
2666;2666;LECHUGA CRIOLLA UN;LECHUGA CRIOLLA UN;4;20;2534.00;0;0;0;0;0;N;7;01;
2667;2667;LECHUGA REPOLLADA XKG;LECHUGA REPOLLADA XKG;4;20;5341.00;0;0;0;0;0;P;7;01;
2675;2675;CEBOLLITA DE VERDEO UN;CEBOLLITA DE VERDEO UN;4;20;1086.00;0;0;0;0;0;N;7;01;
2676;2676;PEREJIL UN;PEREJIL UN;4;20;1086.00;0;0;0;0;0;N;7;01;
2677;2677;BROTES SOJA UN;BROTES SOJA UN;4;20;8678.00;0;0;0;0;0;N;7;01;
2678;2678;REPOLLITO DE BRUSELAS UN;REPOLLITO DE BRUSELAS UN;4;20;8675.00;0;0;0;0;0;N;7;01;
2679;2679;BANANA ECUADOR XKG;BANANA ECUADOR XKG;4;19;5027.00;0;0;0;0;0;P;7;01;
2680;2680;MANZANA ROJA XKG;MANZANA ROJA XKG;4;19;10963.00;0;0;0;0;0;P;7;01;
2681;2681;MANZANA VERDE XKG;MANZANA VERDE XKG;4;19;10610.00;0;0;0;0;0;P;7;01;
2682;2682;PERA XKG;PERA XKG;4;19;4341.00;0;0;0;0;0;P;7;01;
2683;2683;KIWI XKG;KIWI XKG;4;19;15424.00;0;0;0;0;0;P;7;01;
2684;2684;BANANA BRASIL XKG;BANANA BRASIL XKG;4;19;3020.00;0;0;0;0;0;P;7;01;
2685;2685;MANGO XKG;MANGO XKG;4;19;5307.00;0;0;0;0;0;P;7;01;
2686;2686;CIRUELA XKG;CIRUELA XKG;4;19;11279.00;0;0;0;0;0;P;7;01;
2687;2687;DURAZNO XKG;DURAZNO XKG;4;19;5952.00;0;0;0;0;0;P;7;01;
2689;2689;NARANJA XKG;NARANJA XKG;4;19;1862.00;0;0;0;0;0;P;7;01;
2690;2690;ANANA UN;ANANA UN;4;19;8675.00;0;0;0;0;0;N;7;01;
2694;2694;PALTA XKG;PALTA XKG;4;19;3797.00;0;0;0;0;0;P;7;01;
2697;2697;UVA ROSADA XKG;UVA ROSADA XKG;4;19;5579.00;0;0;0;0;0;P;7;01;
2702;2702;FRUTILLA XKG;FRUTILLA XKG;4;19;20827.00;0;0;0;0;0;P;7;01;
2783;2783;JENGIBRE XKG;JENGIBRE XKG;4;19;15618.00;0;0;0;0;0;P;7;01;
2893;2893;SALAME MILAN PIAMONTESA X;SALAME MILAN PIAMONTESA XMITAD;1;531;20038.00;0;0;0;0;0;P;30;01;
2934;2934;F COCIDO VERDE PALETA 131;F COCIDO VERDE PALETA 131 X6KG;1;533;7773.00;0;0;0;0;0;P;45;01;
2951;2951;SANDIA XKG;SANDIA XKG;4;19;2739.00;0;0;0;0;0;P;7;01;
3077;3077;TARTA ZAPALLITO XKG;TARTA ZAPALLITO XKG;5;496;14111.00;0;0;0;0;0;P;5;01;
3078;3078;TARTA ATUN XKG;TARTA ATUN XKG;5;496;25357.00;0;0;0;0;0;P;5;01;
3135;3135;PATEGRAS ILOLAY XKG;PATEGRAS ILOLAY XKG;11;130;19465.00;0;0;0;0;0;P;30;01;
3148;3148;PACU MITAD S/ESPINA;PACU MITAD S/ESPINA;19;6;26422.00;0;0;0;0;0;P;60;01;
3163;3163;MORT BOLOGNA;MORT BOLOGNA;1;532;13017.00;0;0;0;0;0;P;45;01;
3610;3610;CHINCHULIN XKG;CHINCHULIN XKG;2;13;9276.00;0;0;0;0;0;P;0;01;
3612;3612;CORAZON NOVILLO XKG;CORAZON NOVILLO XKG;2;13;5236.00;0;0;0;0;0;P;7;01;
3613;3613;MONDONGO XKG;MONDONGO XKG;2;13;7345.00;0;0;0;0;0;P;7;01;
3614;3614;LENGUA XKG;LENGUA XKG;2;13;13285.00;0;0;0;0;0;P;7;01;
3708;3708;FILET MERL/PROVEN REBOZ X;FILET MERL/PROVEN REBOZ XKG;19;6;17768.00;0;0;0;0;0;P;60;01;
4861;4861;SEMANA DEL CERDO XKG;SEMANA DEL CERDO XKG;5;504;15730.00;0;0;0;0;0;P;2;01;
5222;5222;LOMO DE CERDO COCIDO XKG;LOMO DE CERDO COCIDO XKG;1;533;20966.00;0;0;0;0;0;P;45;01;
5506;5506;PEPINO XKG;PEPINO XKG;4;19;2554.00;0;0;0;0;0;P;7;01;
5550;5550;MORT 808 X500 FAMILIAR;MORT 808 X500 FAMILIAR;1;532;3801.00;0;0;0;0;0;N;45;01;
5956;5956;MUZZA AURORA CILINDRO XMI;MUZZA AURORA CILINDRO XMITAD;11;130;14430.00;0;0;0;0;0;P;30;01;
6432;6432;GALLETITAS RELLENAS XKG;GALLETITAS RELLENAS XKG;3;510;12998.00;0;0;0;0;0;P;15;01;
6586;6586;MORRON AMARILLO XKG;MORRON AMARILLO XKG;4;19;9546.00;0;0;0;0;0;P;7;01;
6591;6591;COSTILLA TERNERO XKG;COSTILLA TERNERO XKG;2;13;22248.00;0;0;0;0;0;P;0;01;
6592;6592;FALDA TERNERO XKG;FALDA TERNERO XKG;2;13;15895.00;0;0;0;0;0;P;0;01;
6593;6593;TAPA DE ASADO TERNERO XKG;TAPA DE ASADO TERNERO XKG;2;13;22785.00;0;0;0;0;0;P;0;01;
6594;6594;VACIO TERNERO XKG;VACIO TERNERO XKG;2;13;21456.00;0;0;0;0;0;P;0;01;
6595;6595;MATAMBRE TERNERO XKG;MATAMBRE TERNERO XKG;2;13;23839.00;0;0;0;0;0;P;0;01;
